48.47597933,63.30732889,91.80642664,213.7344391,162.3669761
48.24412938,61.72956251,101.3096497,212.7322976,160.6022135
52.67065231,67.11492288,105.3518771,232.3117892,164.6500646
28.4450052,48.96202152,73.60983696,237.9370414,147.6850823
25.85991179,51.64820322,78.97060246,240.2866344,136.0162637
27.34083833,53.33304414,68.25572874,249.9020507,154.5502896
25.37241606,55.72939487,77.47182373,257.3607876,157.513812
42.53954494,69.40335322,105.45871,260.4536699,182.5743877
45.70925296,70.58629689,110.2610992,266.8126152,197.7103626
38.92943957,64.26100991,102.5023096,263.4102186,177.8520288
40.46104874,67.91038038,108.9114569,253.9991482,171.0359872
47.54981764,77.7751285,126.3682795,245.5783571,167.4361087
51.97012088,81.07408344,136.5858084,257.147554,187.2755094
47.9520417,75.8745221,125.9965684,248.6763309,170.273908
51.29545983,80.02739602,129.4265346,258.7179634,172.1588777
39.6371766,71.60993217,97.51112222,241.6711471,158.7670299
38.43693044,66.3369195,95.08742084,257.3701523,157.1277094
34.97695589,64.52207372,87.28245162,276.5174877,143.442931
36.16238093,65.96855597,88.87985012,249.7550374,154.1783865
37.26666873,66.88803948,92.04241528,342.4680526,155.7374383
37.76673951,65.97810913,91.54435515,336.0963906,156.9355374
39.56398217,68.75205839,103.4116805,240.2832541,133.0435382
39.12765521,68.49574932,106.0452522,296.5347702,132.3886736
39.13500586,67.02943973,103.3439967,218.7915507,126.0570062
40.78655921,69.19848485,101.3180442,186.3175433,129.676745
40.02402006,62.10880262,106.9245461,179.0644196,131.6897421
46.92417148,68.37197899,112.3110688,182.3329601,135.5401389
33.97723862,59.80640454,108.2988972,170.3056148,129.3402477
29.26259787,57.27541622,95.93613522,198.6123832,114.0382368
30.3797222,59.14521433,99.68110539,219.2252895,122.8469316
30.67390224,58.14099081,105.3894987,199.1484171,132.513579
34.82591795,62.76603025,107.4344464,213.9133683,145.3086831
46.36721903,63.03584313,114.4409523,211.2855501,141.0207844
42.95397259,61.01557774,109.223048,184.5552604,131.1745787
43.74300233,60.87248609,110.7042197,181.4910398,127.7252309
43.8520527,57.74141419,110.9790222,180.6183595,120.0855653
45.62131436,60.79513391,117.8595922,174.4249636,121.9243146
44.53809197,62.2122564,119.4016161,173.4495367,126.0594127
49.31563138,65.72964173,123.5240041,169.4043315,130.6362923
